"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep"
201600011501,16,7,12,1730,1,1,1,2,4,8,"0, ROSE  ( QUARTIER )","",NA,NA,70
201600011502,16,11,10,1740,5,2,4,2,6,186,"1, PETIT TOURNON (AVENUE","M",4473810,"460156",70
201600011503,16,12,12,850,1,2,1,1,6,186,"5, BOURRET (RUE DU DOCTE","M",4473220,"459236",70
201600011504,16,12,6,1750,5,2,1,1,6,186,"42, MINES (ROUTES DES) A","",NA,NA,70
201600011505,16,1,24,1845,5,2,2,1,5,134,"D5","M",4359010,"380098",340
201600011506,16,2,4,1600,1,1,1,1,6,282,"","M",4362750,"368673",340
201600011507,16,4,29,1230,1,1,1,1,3,134,"","M",4357700,"379501",340
201600011508,16,4,29,1615,1,1,1,1,7,163,"","M",4368130,"369255",340
201600011509,16,6,4,1715,1,2,1,1,6,123,"LES PORTES DU SOLEIL","M",4361330,"380617",340
201600011510,16,7,19,815,1,2,1,1,5,202,"CD5","M",4358460,"377833",340
201600011511,16,8,22,1445,1,1,1,1,3,134,"","M",4358980,"380042",340
201600011512,16,10,9,230,5,2,1,1,1,123,"ROUTE DE SAINT GEORGES","M",4361000,"380196",340
201600011513,16,1,9,1615,1,2,1,1,6,397,"avenue de gaulle","M",4321200,"244200",110
201600011514,16,2,24,1600,1,2,1,1,6,397,"29 Route de Béziers","M",4320756,"245330",110
201600011515,16,4,2,245,3,2,1,1,6,27,"Avenue de Carcassonne","M",4318600,"250300",110
201600011516,16,4,20,1415,1,1,1,1,7,146,"","M",4317486,"248147",110
201600011517,16,5,14,800,1,1,1,1,6,257,"","M",4315056,"248102",110
201600011518,16,7,26,1745,1,1,1,1,1,68,"","M",4319663,"254084",110
201600011519,16,6,6,1130,1,1,1,1,1,77,"","M",4572429,"193691",230
201600011520,16,6,20,1400,1,1,1,1,1,77,"","M",4574557,"193673",230
201600011521,16,7,14,1745,1,2,1,1,6,140,"000000M4591","M",4591341,"219695",230
201600011522,16,1,13,715,2,1,1,1,6,249,"A10","M",4860460,"207894",910
201600011523,16,1,15,2015,3,1,1,1,6,249,"A10","M",4860458,"207898",910
201600011524,16,1,18,2300,3,1,1,1,2,17,"A10","M",4859900,"205788",910
201600011525,16,1,20,2230,3,1,1,1,6,26,"","M",4831994,"186317",280
201600011526,16,2,17,1815,2,1,1,1,6,120,"","M",4863800,"201100",780
201600011527,16,3,19,1015,1,1,1,1,2,9,"","M",4845500,"191000",780
201600011528,16,3,30,1745,1,1,1,2,3,9,"","M",4848200,"191200",780
201600011529,16,4,24,645,2,1,1,1,6,363,"A10","M",4864145,"215566",910
201600011530,16,5,21,1900,1,1,1,2,6,537,"","M",0,"0",780
201600011531,16,5,27,1615,1,1,1,7,1,87,"","M",4862900,"204000",780
201600011532,16,5,30,1345,1,1,1,2,6,470,"","M",0,"0",780
201600011533,16,6,1,1130,1,1,1,8,6,569,"","M",0,"0",780
201600011534,16,6,2,530,2,1,1,2,6,522,"","M",0,"0",780
201600011535,16,6,14,1400,1,1,1,1,7,601,"","M",4854600,"188200",780
201600011536,16,6,22,145,4,1,1,1,2,349,"","M",4858600,"202000",780
201600011537,16,6,28,1445,1,1,1,1,4,17,"A10","M",4859485,"204857",910
201600011538,16,7,24,815,1,1,1,1,7,92,"","M",4834193,"186894",280
201600011539,16,8,13,2045,1,1,1,1,2,319,"A10","M",4864190,"215654",910
201600011540,16,8,19,1945,1,1,1,1,2,506,"","M",0,"0",780
201600011541,16,8,27,215,3,1,1,1,6,169,"","M",4843709,"190613",280
201600011542,16,9,2,1945,1,1,1,1,2,319,"A10","M",4864039,"215399",910
201600011543,16,10,6,800,1,1,1,1,6,363,"","M",4841329,"189716",280
201600011544,16,11,11,730,1,1,9,1,6,3,"","M",0,"0",780
201600011545,16,11,27,1315,1,1,1,1,2,111,"A10","M",0,"0",910
201600011546,16,12,13,1100,1,1,1,1,2,363,"A10","M",4865997,"218525",910
201600011547,16,2,23,2115,3,1,1,1,1,54,"D20","M",4928553,"438172",510
201600011548,16,3,12,1930,3,1,1,1,6,105,"A34","M",4926500,"408584",510
201600011549,16,1,29,600,2,1,1,9,7,7,"","M",4550600,"480200",690
201600011550,16,3,1,2100,5,2,1,1,6,118,"316 montée des pérouzes","M",0,"0",690
201600011551,16,3,10,1030,1,1,3,1,3,7,"","M",0,"0",690
201600011552,16,4,9,1700,1,1,1,1,6,91,"","M",0,"0",690
201600011553,16,4,28,1345,1,2,1,1,6,189,"RD 386","M",0,"0",690
201600011554,16,10,9,1630,1,2,1,1,6,64,"8 rue de la mairie","M",4546356,"476829",690
201600011555,16,11,24,1430,1,1,1,5,6,80,"Route de la croix Régis","M",4554207,"472991",690
201600011556,16,1,17,145,5,2,1,9,6,50,"AVENUE DE LA REPUBLIQUE","M",0,"0",370
201600011557,16,2,7,1415,1,2,1,1,3,50,"AVENUE DE LA REPUBLIQUE","M",0,"0",370
201600011558,16,3,27,1000,1,1,1,6,2,50,"","M",0,"0",370
201600011559,16,5,4,2145,5,2,1,1,3,50,"AVENUE DE LA REPUBLIQUE","M",0,"0",370
201600011560,16,7,6,1400,1,1,1,1,6,18,"ROUTE DU GOLF","M",0,"0",370
201600011561,16,9,1,700,1,2,1,1,3,18,"BD JEAN JAURES","M",0,"0",370
201600011562,16,4,6,1630,1,2,1,1,3,43,"rue de Quimper ","M",4835650,"-425810",290
201600011563,16,4,19,1815,1,2,1,1,2,80,"rue émile salaun","M",4832868,"-424168",290
201600011564,16,7,17,1145,1,1,1,1,6,137,"Reunguen","M",4835176,"-427109",290
201600011565,16,8,28,115,3,1,1,1,6,80,"Traon Ar Roz","M",0,"0",290
201600011566,16,3,26,1930,1,2,2,1,2,229,"avenue de la rÃ(c)publiq","M",0,"0",330
201600011567,16,4,19,1415,1,2,3,1,7,5,"Carref D3 et D3E8","M",4473971,"-109391",330
201600011568,16,4,27,345,3,1,1,1,7,229,"","M",0,"0",330
201600011569,16,5,7,2030,2,1,3,1,3,229,"D3 et VC de la sabliere","M",4470070,"-102577",330
201600011570,16,6,16,1615,1,2,1,2,3,5,"50 Av des colonies D3E8","M",4474458,"-108520",330
201600011571,16,6,24,1545,1,1,1,1,1,5,"D3","M",4475617,"-111409",330
201600011572,16,8,30,1645,1,1,1,1,6,229,"","M",0,"0",330
201600011573,16,9,3,1930,1,2,1,1,4,229,"23 AV LIBERATION","M",4470330,"-103692",330
201600011574,16,9,11,700,2,2,1,1,1,229,"13 Route du Temple","M",4478681,"-93568",330
201600011575,16,10,28,1645,1,2,1,1,3,5,"40TER Bd REPUBLIQUE","M",4473383,"-108249",330
201600011576,16,10,31,1700,1,2,2,7,1,5,"RD1215 / VC","M",4474694,"-108952",330
201600011577,16,1,7,545,3,2,1,2,6,142,"route départementale 118","M",4912825,"253145",600
201600011578,16,3,29,1615,1,1,1,7,6,482,"","M",4913576,"250740",600
201600011579,16,7,28,530,1,1,1,1,6,142,"","M",4913614,"253099",600
201600011580,16,8,22,1600,1,1,1,1,1,482,"","M",4914308,"254071",600
201600011581,16,9,9,1715,1,1,1,1,3,482,"","M",4913884,"249293",600
201600011582,16,10,4,2330,3,1,1,1,1,505,"","M",4917013,"255959",600
201600011583,16,11,12,1130,2,1,1,2,1,494,"","M",4909988,"257636",600
201600011584,16,2,7,1400,1,1,1,4,5,257,"","M",4536686,"651872",730
201600011585,16,3,9,715,1,2,1,1,6,257,"Lieu-dit Reberty","M",0,"0",730
201600011586,16,10,9,2345,3,1,1,1,6,147,"A4","M",4902962,"448579",510
201600011587,16,10,20,2315,3,1,1,1,2,545,"A26","M",4875911,"423654",510
201600011588,16,3,22,945,1,1,1,7,1,69,"D637","M",4845554,"261065",770
201600011589,16,4,2,1115,1,1,1,1,2,458,"A77","M",4819395,"276816",770
201600011590,16,4,5,315,3,1,1,1,2,370,"","M",0,"0",770
201600011591,16,3,31,1630,1,1,1,2,6,441,"A6","M",4884600,"250700",910
201600011592,16,5,28,2330,3,1,1,3,6,441,"A6","M",4850500,"250600",910
201600011593,16,6,24,1615,1,1,1,1,5,477,"A6","M",0,"0",770
201600011594,16,8,5,530,3,1,1,1,6,458,"","M",0,"0",770
201600011595,16,8,24,2200,3,1,1,1,5,412,"","M",0,"0",770
201600011596,16,10,17,1350,1,1,1,8,6,412,"RN 37 - PR 0.350 - sens","M",4847218,"251185",770
201600011597,16,10,23,1800,1,1,1,3,1,69,"Route départementale 637","M",4845565,"260906",770
201600011598,16,11,14,705,1,1,1,1,2,370,"Autoroute A77 PK 0.900","M",4822097,"276807",770
201600011599,16,11,22,100,3,1,1,1,6,26,"","M",4811741,"298081",450
201600011600,16,11,24,1225,1,1,1,1,2,1,"Autoroute A6 - sens Pari","M",4836679,"256696",770
201600011601,16,11,27,1320,1,1,1,1,7,71,"Autoroute A6, PK 84+700,","M",4819670,"280816",770
201600011602,16,12,13,2125,3,1,1,1,6,216,"autoroute A6","M",4830749,"265861",770
201600011603,16,12,26,600,3,1,1,2,6,26,"","M",0,"0",450
201600011604,16,1,2,1400,1,1,1,1,6,259,"","M",0,"0",620
201600011605,16,1,12,630,3,1,1,2,2,259,"","M",0,"0",620
201600011606,16,2,11,330,3,1,1,1,1,829,"","M",0,"0",620
201600011607,16,5,31,1630,1,1,1,2,6,426,"","M",0,"0",620
201600011608,16,8,8,1030,1,1,1,3,3,829,"","M",0,"0",620
201600011609,16,9,3,645,2,1,1,1,2,476,"","M",0,"0",620
201600011610,16,9,7,1330,1,1,1,1,2,259,"","M",0,"0",620
201600011611,16,9,7,1500,1,1,1,1,4,839,"","M",0,"0",620
201600011612,16,10,21,2315,5,2,1,1,6,801,"RD 57","M",5039115,"273840",620
201600011613,16,12,1,1845,3,1,1,1,6,93,"","M",0,"0",620
201600011614,16,1,17,1630,1,1,1,1,7,204,"","M",0,"0",800
201600011615,16,1,20,700,2,1,9,8,4,288,"","M",0,"0",800
201600011616,16,2,7,1545,1,1,1,1,6,428,"","M",0,"0",800
201600011617,16,3,17,630,2,1,1,1,1,521,"","M",0,"0",800
201600011618,16,4,26,1600,1,1,9,1,2,685,"AUTOROUTE A1","M",0,"0",800
201600011619,16,5,9,715,2,1,1,1,6,467,"","M",0,"0",800
201600011620,16,5,9,1315,1,1,1,1,2,313,"A1 - 125+000","M",0,"0",800
201600011621,16,6,1,1130,1,1,1,8,2,342,"A29","M",0,"0",800
201600011622,16,6,3,1645,1,1,1,8,6,551,"A29 - 237+300","M",0,"0",800
201600011623,16,7,11,1815,1,1,1,1,6,417,"A29 - 223+750","M",0,"0",800
201600011624,16,7,27,300,3,1,1,1,5,204,"A1 - 136+900","M",0,"0",800
201600011625,16,9,27,1715,1,1,1,1,7,741,"A29 - 230+300","M",4985766,"278461",800
201600011626,16,10,2,2245,3,1,1,1,5,101,"A1 - 93+700","M",0,"0",800
201600011627,16,10,12,1430,1,1,9,1,2,646,"A1 - 110+200","M",4979195,"280380",800
201600011628,16,11,7,628,3,1,1,2,2,555,"A29 -250+0900","M",4983130,"304612",800
201600011629,16,12,12,325,3,1,1,5,4,2,"A1 - 118+000","M",4985265,"283267",800
201600011630,16,1,15,1845,3,1,1,1,4,51,"","M",0,"0",130
201600011631,16,3,22,2130,3,1,1,1,2,112,"","M",0,"0",130
201600011632,16,4,4,1630,1,1,1,1,2,103,"","M",4362768,"511210",130
201600011633,16,4,7,1700,1,1,1,1,2,44,"","M",0,"0",130
201600011634,16,4,13,945,1,1,1,1,2,105,"","M",4374201,"509012",130
201600011635,16,4,16,1145,1,1,1,1,4,118,"","M",0,"0",130
201600011636,16,5,4,745,1,1,1,1,6,37,"","M",0,"0",130
201600011637,16,5,7,2230,3,1,1,1,7,1,"","M",0,"0",130
201600011638,16,5,24,700,1,1,1,1,7,67,"","M",0,"0",130
201600011639,16,6,4,1230,1,1,1,1,3,76,"","M",0,"0",130
201600011640,16,6,9,2345,3,1,1,1,6,67,"","M",0,"0",130
201600011641,16,6,17,1015,1,1,1,1,4,103,"","M",0,"0",130
201600011642,16,6,19,2330,3,1,1,1,4,118,"","M",0,"0",130
201600011643,16,6,20,615,1,1,1,1,2,103,"","M",0,"0",130
201600011644,16,7,9,1145,1,1,1,1,1,105,"","M",0,"0",130
201600011645,16,7,10,1145,1,1,1,1,3,76,"","M",4382000,"502300",130
201600011646,16,7,17,915,1,1,1,1,6,103,"","M",4365400,"510100",130
201600011647,16,8,3,1800,1,1,1,1,3,51,"","M",0,"0",130
201600011648,16,8,5,915,1,1,9,1,2,51,"","M",4359700,"529500",130
201600011649,16,9,17,930,1,1,1,1,7,37,"","M",0,"0",130
201600011650,16,9,18,1215,1,1,1,1,7,1,"","M",0,"0",130
201600011651,16,9,23,1530,1,1,1,1,7,103,"","M",0,"0",130
201600011652,16,9,27,915,1,1,1,1,3,112,"","M",0,"0",130
201600011653,16,10,27,1545,1,1,1,1,2,97,"","M",0,"0",130
201600011654,16,10,27,1815,1,1,1,1,6,103,"","M",0,"0",130
201600011655,16,11,10,2030,3,1,1,1,5,51,"","M",4358800,"517500",130
201600011656,16,11,19,515,3,1,1,5,2,118,"","M",0,"0",130
201600011657,16,12,1,15,3,1,1,1,2,105,"","M",0,"0",130
201600011658,16,12,4,1315,1,1,1,1,6,51,"A7","M",0,"0",130
201600011659,16,11,3,2115,3,1,1,1,4,76,"","M",0,"0",130
201600011660,16,12,7,2315,3,1,1,1,6,103,"","M",0,"0",130
201600011661,16,12,9,1545,1,1,1,1,7,103,"","M",4363945,"502647",130
201600011662,16,12,12,1530,1,1,1,1,2,49,"","M",0,"0",130
201600011663,16,12,31,1930,3,1,1,1,6,81,"","M",4350710,"523643",130
201600011664,16,2,1,115,3,1,1,1,1,87,"","M",0,"0",840
201600011665,16,5,14,2345,3,1,1,1,5,19,"","M",0,"0",840
201600011666,16,8,15,930,1,1,1,1,6,81,"","M",0,"0",840
201600011667,16,8,16,1430,1,1,1,1,2,19,"","M",0,"0",840
201600011668,16,9,10,1200,1,1,1,1,4,221,"","M",4406173,"476615",300
201600011669,16,10,11,1745,1,1,1,1,2,91,"","M",0,"0",840
201600011670,16,1,4,815,1,1,3,1,3,686,"","M",4920581,"238867",600
201600011671,16,1,14,1930,3,1,1,2,1,686,"","M",4920769,"239971",600
201600011672,16,1,14,1200,1,2,1,1,2,74,"Grande Rue","M",4922248,"235559",600
201600011673,16,2,3,1100,1,1,1,8,6,393,"","M",4926542,"237238",600
201600011674,16,3,3,800,1,2,1,1,4,513,"Départementale 17","M",4920585,"237449",600
201600011675,16,5,3,1615,1,1,1,1,3,584,"","M",4921582,"241708",600
201600011676,16,6,22,1815,1,1,1,1,1,651,"","M",4928443,"229182",600
201600011677,16,6,21,2045,1,2,1,1,2,584,"Rue de la Libération","M",4921268,"240864",600
201600011678,16,8,4,115,4,2,1,1,6,513,"route de neuilly","M",4920071,"236478",600
201600011679,16,8,19,915,1,2,1,1,6,686,"9 rue saint exupéry","M",4921301,"240125",600
201600011680,16,11,2,1545,1,1,1,1,5,686,"","M",4920861,"240261",600
201600011681,16,1,17,1715,2,1,1,1,6,381,"","M",4727495,"597009",250
201600011682,16,4,16,1215,1,1,9,3,6,368,"","M",4733017,"613309",250
201600011683,16,6,23,1730,1,2,9,1,5,410,"RN 57 PR 020.000","M",4722433,"607623",250
201600011684,16,10,1,1600,1,1,1,2,6,527,"","M",4719639,"580295",250
201600011685,16,12,12,1600,2,1,1,2,5,445,"","M",4705600,"587900",250
201600011686,16,1,30,1615,1,1,1,8,6,484,"","M",4933807,"107260",760
201600011687,16,2,1,515,4,1,1,1,3,457,"","M",4933894,"95932",760
201600011688,16,4,14,1445,1,1,1,1,3,484,"","M",4933505,"107737",760
201600011689,16,4,29,1645,1,1,1,2,2,497,"","M",4936967,"75096",270
201600011690,16,6,17,1445,1,1,1,2,3,484,"","M",4934587,"103913",760
201600011691,16,6,28,815,1,1,1,1,6,319,"","M",4934062,"102335",760
201600011692,16,7,9,300,5,1,1,1,1,484,"","M",4934029,"106776",760
201600011693,16,7,18,1600,1,1,1,1,2,497,"","M",4936995,"75647",270
201600011694,16,8,11,1830,1,1,1,1,6,102,"","M",4936933,"77148",270
201600011695,16,8,17,1645,1,1,1,1,3,340,"","M",4936496,"81542",270
201600011696,16,8,26,1915,2,1,1,1,2,107,"","M",4937924,"61612",270
201600011697,16,9,5,815,1,1,1,1,6,484,"","M",4934253,"103537",760
201600011698,16,10,24,1600,1,1,1,1,2,319,"","M",4933854,"98921",760
201600011699,16,11,19,1815,4,1,1,1,2,705,"","M",4933229,"108221",760
201600011700,16,12,16,1645,1,1,1,8,6,340,"","M",4936478,"82120",270
201600011701,16,3,22,1755,1,1,1,1,6,668,"","M",0,"0",780
201600011702,16,3,27,1515,1,1,1,1,2,89,"","M",0,"0",780
201600011703,16,4,28,830,1,1,1,1,2,99,"","M",4907782,"118723",270
201600011704,16,5,13,900,1,1,1,1,7,648,"","M",4927272,"133149",270
201600011705,16,7,8,2300,3,1,1,1,5,598,"","M",4921314,"121802",270
201600011706,16,8,3,1215,1,1,1,1,4,81,"","M",4901258,"129175",270
201600011707,16,7,29,930,1,1,1,1,2,701,"","M",4924982,"117322",270
201600011708,16,8,28,1030,1,1,1,1,6,188,"","M",4928882,"112471",270
201600011709,16,9,25,715,2,1,1,1,7,701,"","M",4924769,"117925",270
201600011710,16,12,23,1445,1,1,1,1,3,332,"","M",4918999,"123358",270
201600011711,16,12,24,145,3,1,1,2,7,517,"","M",4911287,"133599",270
201600011712,16,1,26,415,3,1,1,8,3,100,"","M",4926610,"269087",600
201600011713,16,2,3,345,3,1,1,1,2,369,"","M",4935550,"270204",600
201600011714,16,2,25,2230,3,1,1,1,2,541,"","M",4929923,"268922",600
201600011715,16,5,3,200,3,1,1,1,2,149,"","M",4933968,"269613",600
201600011716,16,5,8,615,1,1,1,1,6,149,"","M",4933602,"269426",600
201600011717,16,5,10,45,3,1,1,3,2,138,"","M",4921576,"262679",600
201600011718,16,6,1,1430,1,1,1,1,3,558,"","M",4960077,"275342",600
201600011719,16,6,6,2000,1,1,1,1,3,254,"","M",4945249,"269942",600
201600011720,16,6,12,1545,1,1,1,3,6,541,"","M",4930563,"268504",600
201600011721,16,6,16,1330,1,1,1,1,7,408,"","M",4947546,"271113",600
201600011722,16,7,9,1000,1,1,1,1,2,19,"","M",4951506,"271978",600
201600011723,16,7,12,845,1,1,1,1,5,160,"","M",4961173,"275535",600
201600011724,16,7,12,1945,1,1,1,1,2,138,"","M",4921637,"262825",600
201600011725,16,7,29,630,1,1,1,1,2,138,"","M",4921630,"262811",600
201600011726,16,8,10,1100,1,1,9,1,6,138,"","M",4921619,"262801",600
201600011727,16,8,18,600,3,1,1,2,6,71,"","M",4957695,"274314",600
201600011728,16,8,23,815,1,1,1,1,3,254,"","M",4945567,"270113",600
201600011729,16,8,27,300,3,1,1,1,2,254,"","M",4945628,"270142",600
201600011730,16,9,4,2245,3,1,1,2,2,329,"","M",4958415,"274682",600
201600011731,16,9,29,2130,3,1,1,1,2,24,"","M",4940928,"269375",600
201600011732,16,10,8,730,2,1,1,1,7,408,"","M",4947614,"271152",600
201600011733,16,11,3,1800,3,1,9,1,2,369,"","M",4936319,"270379",600
201600011734,16,11,8,630,3,1,1,5,2,369,"","M",4936188,"270355",600
201600011735,16,12,13,1800,2,1,1,1,6,254,"","M",4945601,"270156",600
201600011736,16,12,24,930,1,1,1,1,7,100,"","M",4924037,"266549",600
201600011737,16,5,20,2130,3,1,1,1,5,646,"","M",4739015,"473326",210
201600011738,16,5,21,1645,1,1,1,1,2,408,"","M",4739337,"502719",210
201600011739,16,6,14,1000,1,1,1,2,1,651,"","M",4741737,"487837",210
201600011740,16,1,11,2145,3,1,1,2,2,206,"","M",0,"0",690
201600011741,16,5,10,1215,1,1,1,1,6,19,"","M",4610800,"475500",690
201600011742,16,7,14,1200,1,1,1,1,2,264,"","M",0,"0",690
201600011743,16,8,1,1745,1,1,1,1,2,242,"","M",0,"0",690
201600011744,16,8,14,1030,1,1,1,1,2,115,"","M",4597900,"473400",690
201600011745,16,11,15,1250,1,1,1,1,2,115,"A6","M",4597045,"472926",690
201600011746,16,11,18,1955,3,1,1,2,6,206,"A6","M",4605916,"473622",690
201600011747,16,12,9,1225,1,1,1,5,6,206,"PK 416+700 - SENS PARIS","M",4605802,"472136",690
201600011748,16,1,6,815,2,1,1,8,2,384,"","M",0,"0",620
201600011749,16,2,8,630,3,1,1,2,5,488,"Autoroute A2","M",5019148,"319916",590
201600011750,16,5,14,1230,1,1,1,1,1,244,"","M",0,"0",590
201600011751,16,12,1,1830,3,1,1,1,4,47,"","M",0,"0",590
201600011752,16,11,25,1500,1,1,1,7,3,405,"RUE DU PONT LONG","M",4332708,"-30137",640
201600011753,16,8,1,1330,1,1,1,1,1,256,"RD 21","M",4341818,"-131372",640
201600011754,16,3,4,2345,5,1,1,3,6,276,"","M",0,"0",380
201600011755,16,3,8,930,1,1,1,8,7,348,"","M",0,"0",380
201600011756,16,5,30,1600,1,2,1,1,3,449,"RUE DE LUZAIS","M",0,"0",380
201600011757,16,7,4,1400,1,1,1,1,4,29,"","M",4556968,"555280",380
201600011758,16,7,13,1600,1,1,1,1,5,288,"","M",4557818,"504137",380
201600011759,16,7,21,800,1,2,1,1,5,276,"D1085  PR 3.800","M",4555391,"530601",380
201600011760,16,8,1,1400,1,1,1,1,2,449,"","M",0,"0",380
201600011761,16,9,23,2015,3,1,1,1,2,29,"","M",0,"0",380
201600011762,16,9,24,1700,1,1,1,1,1,449,"","M",0,"0",380
201600011763,16,11,5,1845,3,1,1,3,6,276,"","M",4557840,"530490",380
201600011764,16,12,8,830,1,1,1,1,2,53,"","M",0,"0",380
201600011765,16,12,18,1830,3,1,1,1,2,64,"","M",0,"0",380
201600011766,16,12,22,1615,1,1,1,1,5,348,"","M",4559178,"529577",380
201600011767,16,5,4,1845,1,2,3,1,3,278,"39 rue de l'Ile-Napoléon","M",4775455,"740381",680
201600011768,16,9,11,1730,1,1,1,1,2,278,"","M",4776526,"742876",680
201600011769,16,9,5,1000,1,2,9,3,3,278,"76 rue de mulhouse","M",4775389,"739299",680
201600011770,16,10,20,1315,1,2,1,1,3,278,"","M",0,"0",680
201600011771,16,11,13,1830,5,2,1,2,2,278,"rue de l'ile napoléon","M",0,"0",680
201600011772,16,11,26,830,5,2,1,1,3,278,"68 rue d'HABSHEIM","M",4774564,"741151",680
201600011773,16,12,15,1345,1,2,1,1,6,278,"rue zumstein","M",0,"0",680
201600011774,16,1,6,1430,1,1,1,1,7,15,"","M",4816668,"-88542",530
201600011775,16,3,18,1500,1,1,1,1,6,243,"","M",4814578,"-94467",530
201600011776,16,5,4,30,3,1,1,1,6,169,"","M",4812422,"-94939",530
201600011777,16,5,5,100,3,1,4,1,6,39,"","M",4816418,"-96866",530
201600011778,16,5,10,1430,1,1,3,1,1,137,"","M",4805925,"-93943",530
201600011779,16,6,24,1930,1,1,2,1,3,225,"","M",4819685,"-83936",530
201600011780,16,8,22,1915,1,1,2,1,3,209,"","M",4804329,"-100294",530
201600011781,16,9,1,1645,1,2,6,1,3,247,"1 rue de normandie","M",4811716,"-103026",530
201600011782,16,9,7,1645,1,1,2,1,3,209,"","M",4804331,"-100296",530
201600011783,16,10,27,1445,1,2,3,1,6,39,"LA BASSE MALTONNIERE","M",4816847,"-97652",530
201600011784,16,11,29,1915,3,1,1,1,1,5,"","M",4815726,"-79274",530
201600011785,16,1,29,1730,1,1,1,1,1,580,"RD 16","M",4908540,"254420",950
201600011786,16,4,11,1730,1,2,1,2,6,371,"R ROGER SALENGRO","M",4908620,"250650",950
201600011787,16,6,15,1015,1,2,1,1,1,580,"R FONTAINE AUX CHIENS","M",4908890,"256730",950
201600011788,16,8,29,115,5,2,1,1,3,250,"AV CAMILLE LAVERDURE","M",4909610,"250810",950
201600011789,16,12,24,1045,1,1,1,2,3,604,"RD 317","M",4909690,"253090",950
201600011790,16,5,23,1515,1,2,9,1,6,434,"RD.115 PR020.600","M",4611364,"-75745",170
201600011791,16,8,10,900,1,1,6,1,3,472,"","M",4624246,"-107947",170
201600011792,16,10,3,900,1,1,1,1,7,373,"","M",4615791,"-98079",170
201600011793,16,12,31,1530,1,1,9,8,2,354,"","M",4560792,"-59608",170
201600011794,16,2,14,1500,1,1,1,2,7,181,"","M",4586623,"-62208",170
201600011795,16,4,18,1430,1,1,1,1,1,285,"","M",4582124,"-65922",170
201600011796,16,4,19,745,1,1,1,1,5,228,"","M",4565609,"-95037",170
201600011797,16,5,2,1500,1,1,3,1,5,220,"","M",4550960,"-45507",170
201600011798,16,5,30,1630,1,1,1,1,2,280,"","M",4584315,"-71434",170
201600011799,16,7,4,830,1,1,1,1,7,444,"","M",4565774,"-63498",170
201600011800,16,7,4,745,1,2,1,1,1,244,"RD 136 route de gemozac","M",4563516,"-74930",170
201600011801,16,7,6,1430,1,1,1,1,1,425,"","M",4559734,"-89048",170
201600011802,16,7,12,1430,1,1,1,1,2,213,"","M",4605888,"-53603",170
201600011803,16,7,13,715,1,1,1,1,3,157,"","M",4589035,"-60875",170
201600011804,16,11,23,700,5,1,1,2,3,307,"","M",4568473,"-90556",170
201600011805,16,12,7,745,2,1,1,1,6,436,"","M",4583318,"-62916",170
201600011806,16,12,31,215,3,1,1,5,2,139,"","M",4611631,"-53338",170
201600011807,16,1,26,1700,1,1,1,1,1,283,"","M",4556165,"450987",420
201600011808,16,4,1,1800,1,2,1,1,1,271,"Route de la Barrolière","M",4547148,"456118",420
201600011809,16,2,10,730,2,1,1,4,7,398,"","M",4697966,"644235",250
201600011810,16,4,29,1815,1,1,1,1,3,29,"","M",0,"0",250
201600011811,16,11,28,645,3,1,3,1,1,493,"","M",4686553,"620010",250
201600011812,16,4,30,845,1,2,1,1,6,116,"rue du pont Fauré  D14 A","M",4369336,"142986",310
201600011813,16,6,5,1730,1,1,1,1,1,182,"route de paris","M",4369324,"140192",310
201600011814,16,9,11,915,1,2,1,1,6,410,"Route de BESSIERES","M",0,"0",310
201600011815,16,2,9,2015,1,1,1,1,1,87,"","M",0,"0",130
201600011816,16,3,23,2145,3,1,1,1,2,140,"","M",0,"0",830
201600011817,16,5,18,1500,1,1,1,1,6,87,"","M",0,"0",130
201600011818,16,7,14,1500,1,1,1,1,6,116,"","M",0,"0",830
201600011819,16,8,2,815,1,1,2,1,6,87,"","M",0,"0",130
201600011820,16,8,29,1400,1,1,1,1,2,116,"","M",0,"0",830
201600011821,16,11,22,1415,1,1,1,1,2,96,"","M",0,"0",830
201600011822,16,3,5,2300,3,1,1,2,3,18,"","M",0,"0",740
201600011823,16,6,3,1745,1,1,1,1,2,133,"","M",0,"0",740
201600011824,16,8,14,1430,1,1,1,1,3,133,"","M",0,"0",740
201600011825,16,1,11,1800,3,1,1,1,4,145,"","M",4390336,"454560",300
201600011826,16,2,20,2315,3,1,1,1,7,154,"","M",4361650,"394725",340
201600011827,16,3,15,2345,3,1,9,1,2,22,"","M",4365140,"398733",340
201600011828,16,5,2,1515,1,1,1,1,2,333,"","M",4376636,"426839",300
201600011829,16,5,5,1015,1,1,1,1,2,189,"","M",4380984,"434429",300
201600011830,16,5,21,1000,1,1,1,1,2,185,"","M",4373840,"419518",300
201600011831,16,6,12,1115,1,1,1,1,2,22,"","M",4365890,"399885",340
201600011832,16,6,14,1930,1,1,1,1,3,257,"","M",4387945,"446162",300
201600011833,16,6,13,1745,1,1,1,1,3,22,"","M",4365210,"398912",340
201600011834,16,7,1,1900,1,1,1,1,2,189,"","M",4382633,"438851",300
201600011835,16,7,4,1645,1,1,1,1,2,117,"","M",4372439,"450473",300
201600011836,16,7,4,1830,1,1,1,1,1,169,"","M",4380069,"431181",300
