"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep"
201600008487,16,4,15,15,5,1,1,1,1,65,"","M",0,"0",830
201600008488,16,4,20,930,1,2,1,1,3,119,"38 avenue Paul Roussel","M",4326785,"663999",830
201600008489,16,6,1,1230,1,1,1,1,3,65,"","M",0,"0",830
201600008490,16,7,6,215,3,1,1,1,6,101,"","M",0,"0",830
201600008491,16,7,10,1145,1,1,1,1,3,101,"","M",4341400,"607800",830
201600008492,16,7,12,1845,1,2,1,1,3,119,"rd98A","M",0,"0",830
201600008493,16,7,13,2215,3,1,1,1,3,65,"","M",0,"0",830
201600008494,16,7,31,115,3,2,1,1,7,119,"chemin de sainte-anne","M",4326061,"664199",830
201600008495,16,8,11,2245,5,1,1,1,1,65,"","M",4326127,"659623",830
201600008496,16,8,21,100,3,1,1,1,6,101,"","M",0,"0",830
201600008497,16,8,23,2000,1,1,1,1,6,119,"","M",4325800,"661800",830
201600008498,16,9,21,1845,1,1,1,1,6,101,"","M",0,"0",830
201600008499,16,10,6,1500,1,2,1,1,6,119,"Boulevard Vasserot","M",4626900,"663800",830
201600008500,16,10,11,1615,1,1,1,1,7,65,"","M",4323942,"656457",830
201600008501,16,10,24,1115,1,1,1,1,6,65,"","M",0,"0",830
201600008502,16,10,25,2345,3,1,1,1,6,119,"","M",4324100,"658800",830
201600008503,16,11,15,1830,5,1,1,1,7,65,"","M",0,"0",830
201600008504,16,12,4,430,3,1,1,1,6,65,"","M",0,"0",830
201600008505,16,1,15,1045,1,2,1,1,3,53,"DN8 CENTRE VILLE","M",0,"0",830
201600008506,16,2,16,2200,3,2,1,1,7,16,"route nationale 8","M",0,"0",830
201600008507,16,4,15,1215,1,1,9,1,1,16,"","M",0,"0",830
201600008508,16,6,5,1145,1,1,1,1,6,35,"","M",4342500,"526700",830
201600008509,16,6,9,615,1,1,1,1,3,35,"","M",0,"0",830
201600008510,16,7,31,2115,4,1,6,1,7,35,"","M",0,"0",830
201600008511,16,8,17,1815,1,1,1,1,6,53,"","M",0,"0",830
201600008512,16,9,16,2130,5,1,1,1,3,16,"","M",0,"0",830
201600008513,16,10,3,1515,1,1,1,1,1,35,"","M",4325400,"571700",830
201600008514,16,10,12,2115,3,1,1,1,6,127,"","M",0,"0",830
201600008515,16,11,27,1845,5,1,3,1,5,35,"","M",0,"0",830
201600008516,16,12,4,230,3,1,1,1,6,35,"","M",4325200,"573900",830
201600008517,16,12,25,1315,1,1,1,1,1,16,"","M",4323400,"580300",830
201600008518,16,1,1,1800,3,1,1,3,6,47,"","M",0,"0",830
201600008519,16,7,15,2330,3,2,1,1,6,47,"525 voie villeneuve","M",0,"0",830
201600008520,16,9,8,2215,3,1,1,1,6,47,"","M",0,"0",830
201600008521,16,3,4,815,1,2,1,1,2,71,"D42 - Route du pellegrin","M",0,"0",830
201600008522,16,6,5,915,1,2,1,1,2,71,"route du pellegrin","M",4312652,"624580",830
201600008523,16,7,8,2145,5,2,1,1,6,71,"AV DU GENERAL DE GAULLE","M",0,"0",830
201600008524,16,8,20,615,2,1,6,1,6,71,"","M",0,"0",830
201600008525,16,9,4,900,1,2,1,1,3,71,"boulevard louis bernard","M",0,"0",830
201600008526,16,9,29,1700,1,1,1,1,3,71,"Chemin de la Décelle","M",4313851,"622147",830
201600008527,16,3,14,1315,1,1,1,1,1,112,"","M",4318898,"573032",830
201600008528,16,3,13,1545,1,1,1,1,2,112,"","M",0,"0",830
201600008529,16,3,14,1345,1,2,6,1,1,112,"D559 - ROND POINT MARRO","M",0,"0",830
201600008530,16,4,13,100,3,1,9,1,2,112,"","M",4317500,"567100",830
201600008531,16,5,15,1200,1,2,6,1,3,112,"CD559 - ROND POINT A 10","M",4318339,"569061",830
201600008532,16,7,9,845,1,2,1,1,4,112,"D559 à hauteur de Picard","M",0,"0",830
201600008533,16,7,8,1730,1,2,1,1,6,112,"avenue du marechal juin","M",0,"0",830
201600008534,16,8,27,2300,3,1,1,1,7,27,"","M",0,"0",830
201600008535,16,9,19,1930,1,2,6,1,3,112,"RD 559 Rond point Sorba","M",4318294,"568532",830
201600008536,16,10,10,1030,1,1,1,1,6,27,"","M",0,"0",830
201600008537,16,11,19,1115,1,1,1,1,1,27,"","M",0,"0",830
201600008538,16,12,8,915,1,2,1,1,1,112,"chemin des baumelles","M",4317220,"570835",830
201600008539,16,12,23,1045,1,1,1,1,1,112,"","M",4317601,"574090",830
201600008540,16,7,13,1000,1,2,9,1,6,119,"rue de la gare","M",0,"0",840
201600008541,16,7,16,1000,1,1,1,1,1,34,"","M",0,"0",840
201600008542,16,12,7,1745,5,2,6,1,1,81,"avenue jean monnet","M",0,"0",840
201600008543,16,1,5,810,1,2,3,1,1,54,"Lot le provencal","M",4392709,"506725",840
201600008544,16,1,13,2230,3,1,1,1,1,132,"","M",0,"0",840
201600008545,16,1,16,1415,1,1,1,6,7,132,"456 rt Isle/Sorgue ex901","M",4392445,"500762",840
201600008546,16,1,30,1300,1,2,1,1,7,132,"CHEMIN DES 5 CANTON","M",0,"0",840
201600008547,16,2,13,145,3,1,1,1,7,54,"","M",4390115,"508362",840
201600008548,16,2,24,1730,2,2,2,1,3,54,"avenue voltaire garcin","M",4391860,"506772",840
201600008549,16,2,26,730,1,2,1,1,6,54,"134 av Jean Charmasson","M",4391940,"505753",840
201600008550,16,4,4,2015,5,2,1,1,7,54,"avenue des Sorgues","M",4392843,"505482",840
201600008551,16,5,12,1100,1,1,2,1,3,54,"","M",0,"0",840
201600008552,16,6,15,1030,1,2,1,1,6,54,"avenue de la liberation","M",4391809,"504901",840
201600008553,16,8,27,1700,1,1,3,1,3,132,"","M",0,"0",840
201600008554,16,10,13,345,3,1,1,2,7,54,"","M",0,"0",840
201600008555,16,11,25,2130,3,1,1,8,6,54,"","M",0,"0",840
201600008556,16,12,9,1730,1,2,1,1,2,54,"paul pons","M",0,"0",840
201600008557,16,7,17,2045,1,2,1,1,1,92,"avenue Charles de Gaulle","M",0,"0",840
201600008558,16,9,6,1445,1,1,6,1,3,92,"","M",0,"0",840
201600008559,16,10,8,2030,5,2,1,1,6,92,"RD 907 - route d'orange","M",0,"0",840
201600008560,16,11,4,1845,5,2,1,2,7,92,"avenue pasteur","M",0,"0",840
201600008561,16,11,4,730,1,1,1,1,1,92,"","M",0,"0",840
201600008562,16,12,17,1400,1,2,9,1,6,92,"avenue louis braille","M",0,"0",840
201600008563,16,1,26,1845,2,2,3,1,2,129,"route d'entraigues","M",4400320,"490456",840
201600008564,16,2,6,2215,4,1,1,1,6,129,"","M",4399235,"486416",840
201600008565,16,2,23,1745,1,1,1,1,3,129,"","M",0,"0",840
201600008566,16,3,10,1700,1,2,1,1,6,129,"cours de la république","M",0,"0",840
201600008567,16,8,4,930,1,1,1,1,2,16,"","M",4405917,"488804",840
201600008568,16,10,12,745,1,2,1,1,6,129,"chemin de l'oiselet","M",0,"0",840
201600008569,16,11,9,1515,1,1,1,1,1,16,"","M",0,"0",840
201600008570,16,11,30,1230,1,1,1,1,7,16,"","M",0,"0",840
201600008571,16,11,24,915,1,1,1,1,3,129,"","M",0,"0",840
201600008572,16,12,4,1915,3,1,1,1,4,129,"","M",0,"0",840
201600008573,16,1,15,1445,1,2,1,1,1,3,"Chemin de Combemiane","M",4387531,"538087",840
201600008574,16,3,15,715,1,1,1,1,1,3,"","M",4388576,"536479",840
201600008575,16,4,5,1100,1,1,1,2,1,118,"","M",0,"0",840
201600008576,16,4,10,1045,1,2,6,1,7,3,"Rond-point Abbé Pierre","M",4388284,"538156",840
201600008577,16,4,24,1545,1,1,1,1,6,105,"","M",0,"0",840
201600008578,16,5,28,1515,1,1,1,1,6,103,"","M",0,"0",840
201600008579,16,6,5,30,5,2,1,1,3,3,"ROUTE DE GARGAS - D101","M",0,"0",840
201600008580,16,6,7,1415,1,1,1,1,7,105,"","M",0,"0",840
201600008581,16,9,22,1600,1,2,1,1,1,3,"Rocade Nord à APT","M",4388639,"540714",840
201600008582,16,11,15,1615,1,2,1,1,6,3,"AVENUE DE VITON","M",4385200,"539200",840
201600008583,16,2,23,1445,1,1,1,1,1,26,"","M",0,"0",840
201600008584,16,3,27,1145,1,1,1,2,1,26,"","M",0,"0",840
201600008585,16,5,20,1745,1,1,1,1,1,74,"","M",0,"0",840
201600008586,16,6,11,945,1,1,1,1,1,95,"","M",0,"0",840
201600008587,16,8,7,700,1,1,1,1,6,26,"","M",4373378,"551901",840
201600008588,16,8,26,1030,1,1,1,1,1,26,"","M",0,"0",840
201600008589,16,10,1,830,1,1,1,8,1,95,"","M",0,"0",840
201600008590,16,4,28,2215,3,1,2,1,1,102,"","M",0,"0",840
201600008591,16,7,24,1930,1,1,1,1,6,102,"","M",4389200,"530800",840
201600008592,16,8,11,400,3,1,1,1,6,50,"","M",0,"0",840
201600008593,16,9,28,945,1,1,1,1,6,20,"","M",0,"0",840
201600008594,16,10,6,1100,1,1,1,1,1,73,"","M",0,"0",840
201600008595,16,11,20,1500,1,1,1,1,1,73,"","M",0,"0",840
201600008596,16,12,5,2100,3,1,1,1,6,50,"","M",0,"0",840
201600008597,16,1,4,1745,5,2,2,1,3,89,"Avenue de Verdun","M",4369269,"550778",840
201600008598,16,1,6,1500,1,2,1,1,6,89,"Avenue de VERDUN","M",4369261,"550765",840
201600008599,16,4,19,1730,1,1,1,1,1,133,"","M",4371800,"556700",840
201600008600,16,4,16,645,2,1,1,7,6,76,"","M",4370300,"560700",840
201600008601,16,5,16,1115,1,2,7,1,6,89,"place granier","M",4369279,"550186",840
201600008602,16,6,20,1900,1,2,1,1,6,133,"Rue Antoine de Tres","M",0,"0",840
201600008603,16,6,26,1200,1,1,9,1,1,52,"","M",0,"0",840
201600008604,16,7,4,1630,1,2,1,1,6,89,"Boulevard jean guigues","M",0,"0",840
201600008605,16,7,5,1445,1,1,2,1,3,133,"","M",4370200,"560100",840
201600008606,16,7,10,2030,1,1,1,1,6,89,"","M",0,"0",840
201600008607,16,7,15,1900,1,2,1,1,6,9,"d956","M",0,"0",840
201600008608,16,8,29,1545,1,1,1,1,6,76,"","M",0,"0",840
201600008609,16,9,6,1300,1,1,1,1,3,14,"","M",0,"0",840
201600008610,16,11,19,1100,1,1,1,1,7,9,"","M",0,"0",840
201600008611,16,12,14,730,2,1,1,8,6,14,"","M",0,"0",840
201600008612,16,11,10,1315,1,1,1,1,6,1,"","M",0,"0",840
201600008613,16,12,4,1915,3,1,1,1,5,88,"","M",0,"0",840
201600008614,16,12,18,1430,1,1,2,1,3,108,"","M",0,"0",840
201600008615,16,12,31,2115,3,1,1,1,1,30,"","M",0,"0",840
201600008616,16,6,14,1845,1,1,1,1,7,101,"","M",4398706,"509568",840
201600008617,16,7,24,900,1,1,1,1,6,88,"","M",0,"0",840
201600008618,16,1,28,1830,3,1,2,1,6,29,"","M",4416515,"485782",840
201600008619,16,3,6,1200,1,1,1,6,6,149,"","M",0,"0",840
201600008620,16,6,3,1830,1,1,3,1,3,83,"","M",0,"0",840
201600008621,16,6,25,745,1,2,1,1,7,91,"900 avenue henri fabre","M",0,"0",840
201600008622,16,8,17,1640,1,1,2,1,1,29,"","M",4415364,"487180",840
201600008623,16,12,27,2315,3,1,1,1,7,135,"","M",0,"0",840
201600008624,16,6,29,1700,1,1,1,1,1,122,"","M",4410180,"493284",840
201600008625,16,3,8,1545,1,1,3,9,3,49,"","M",4416382,"497441",840
201600008626,16,1,11,1445,1,1,1,1,6,19,"","M",4429028,"473043",840
201600008627,16,1,15,1145,1,2,1,1,6,19,"AVENUE JEAN MOULIN","M",4429827,"475036",840
201600008628,16,2,25,1500,1,2,1,1,3,19,"avenue sadi carnot","M",0,"0",840
201600008629,16,4,3,1830,1,2,1,2,6,19,"D8, route de Rochegude","M",4427939,"478190",840
201600008630,16,4,4,2115,1,1,1,1,6,19,"","M",4430639,"473716",840
201600008631,16,4,18,1630,1,1,6,1,4,63,"","M",4425000,"466700",840
201600008632,16,6,5,845,1,2,1,1,6,19,"avenue Louis Pasteur","M",0,"0",840
201600008633,16,7,9,1545,1,1,1,1,7,64,"","M",4431725,"468614",840
201600008634,16,7,31,1030,2,2,1,1,6,19,"Cours Jean Jaurès","M",0,"0",840
201600008635,16,10,1,1630,1,2,1,3,3,78,"AVENUE DE LA LIBERATION","M",4423527,"471286",840
201600008636,16,10,18,715,1,1,9,1,3,19,"","M",0,"0",840
201600008637,16,10,30,1100,1,1,6,1,7,64,"","M",0,"0",840
201600008638,16,12,6,1415,1,2,1,1,6,19,"Avenue PASTEUR","M",0,"0",840
201600008639,16,12,13,715,2,1,1,1,3,19,"","M",0,"0",840
201600008640,16,12,20,1030,1,2,1,2,3,78,"carrefour  RN 7 et RD44","M",0,"0",840
201600008641,16,8,14,1245,1,1,1,1,3,15,"","M",0,"0",840
201600008642,16,9,29,1600,1,1,1,6,7,15,"","M",0,"0",840
201600008643,16,12,10,900,3,1,1,1,6,137,"","M",0,"0",840
201600008644,16,4,13,215,3,1,1,1,6,150,"","M",0,"0",840
201600008645,16,4,25,745,1,1,1,1,3,150,"","M",4430110,"497589",840
201600008646,16,5,4,1745,1,1,2,1,6,150,"","M",4430485,"489383",840
201600008647,16,5,18,445,3,1,1,1,1,138,"","M",4437495,"497273",840
201600008648,16,6,13,1500,1,1,1,1,5,138,"","M",4438980,"501911",840
201600008649,16,7,30,2000,2,2,1,7,6,138,"Av. enclaves de Papes","M",0,"0",840
201600008650,16,8,23,1830,1,2,1,1,6,53,"","M",0,"0",840
201600008651,16,9,20,2015,3,1,1,6,7,150,"","M",4434518,"495371",840
201600008652,16,2,19,1700,1,2,1,1,3,57,"RN113","M",4361150,"384661",340
201600008653,16,8,10,1645,1,2,1,1,1,57,"1358 AVENUE DE L'EUROPE","M",4363190,"391107",340
201600008654,16,8,23,1815,1,1,1,1,1,90,"","M",4365940,"393379",340
201600008655,16,9,29,1200,1,2,1,1,6,57,"859 AVENUE DE L'EUROPE","M",4363090,"390613",340
201600008656,16,11,15,1845,2,2,1,1,3,57,"RUE DE LA POULAILL?RE","M",4364480,"394088",340
201600008657,16,12,20,800,2,2,1,3,6,57,"AVENUE DE L EUROPE","M",4362960,"390014",340
201600008658,16,1,3,1345,1,2,1,1,5,327,"RN113","M",4365215,"396131",340
201600008659,16,1,5,2030,3,2,6,1,1,327,"RD613","M",4365200,"396148",340
201600008660,16,1,21,1215,1,1,1,1,1,327,"","M",4366550,"397782",340
201600008661,16,1,29,745,1,2,1,1,6,58,"20 avenue de montpellier","M",4367700,"398350",340
201600008662,16,2,4,1415,1,2,1,1,1,327,"RD613","M",4364970,"395740",340
201600008663,16,3,3,1200,1,1,2,1,3,256,"","M",4370250,"402266",340
201600008664,16,3,5,1300,1,1,1,1,6,327,"","M",4366620,"394696",340
201600008665,16,3,18,2045,3,1,1,1,3,256,"","M",4370460,"402513",340
201600008666,16,3,24,1530,1,2,1,1,5,327,"CD 65","M",4366270,"397899",340
201600008667,16,4,23,1630,1,1,1,1,1,58,"","M",4369080,"396861",340
201600008668,16,4,29,2215,5,2,9,1,3,22,"360 ROUTE IMP?RIALE","M",4366120,"402224",340
201600008669,16,5,21,530,3,1,1,1,1,244,"","M",4367070,"405044",340
201600008670,16,5,25,1700,1,2,9,1,6,22,"RD613","M",4365850,"401525",340
201600008671,16,5,31,900,1,1,1,1,1,256,"","M",4370090,"404169",340
201600008672,16,6,25,2015,1,1,1,1,1,58,"","M",4368820,"399758",340
201600008673,16,7,3,1500,1,1,1,1,7,327,"","M",4365940,"398297",340
201600008674,16,7,16,930,1,2,1,1,6,327,"AVENUE DES BIGOS","M",4365350,"395722",340
201600008675,16,8,16,1830,1,1,1,1,6,227,"","M",4373710,"404960",340
201600008676,16,8,31,845,1,1,1,1,6,256,"","M",4369131,"406178",340
201600008677,16,9,2,845,1,1,1,1,3,256,"","M",4370480,"402506",340
201600008678,16,10,23,615,5,2,1,3,3,22,"360 ROUTE IMP?RIALE","M",4366130,"402220",340
201600008679,16,12,9,1145,1,2,1,1,3,22,"629 route impériale","M",4365700,"402200",340
201600008680,16,2,3,1630,1,2,1,1,1,344,"AVENUE JEAN BENE","M",4356200,"408434",340
201600008681,16,6,20,1745,1,2,1,1,3,344,"ALL?E DES OLIVIERS","M",4356240,"407165",340
201600008682,16,7,1,2015,1,1,1,1,3,344,"","M",4357620,"409804",340
201600008683,16,7,12,1700,1,2,6,1,2,344,"AVENUE DU GOLF","M",4356890,"409246",340
201600008684,16,7,21,2245,5,2,1,1,6,344,"RUE FR?D?RIC MISTRAL","M",4355810,"408751",340
201600008685,16,8,15,2130,5,2,1,1,3,344,"370 AVENUE BOIS COUCHANT","M",4356390,"406791",340
201600008686,16,9,2,1300,1,2,1,1,3,344,"","M",4355800,"408800",340
201600008687,16,9,5,815,1,1,9,1,6,344,"","M",4356390,"410067",340
201600008688,16,10,2,1830,1,1,1,7,3,344,"","M",4356462,"404990",340
201600008689,16,10,18,830,5,2,1,1,6,344,"ALL?E DES GOELANDS","M",4356430,"409339",340
201600008690,16,12,18,1415,1,2,1,1,3,344,"Avenue de montpellier -","M",4355900,"407500",340
201600008691,16,1,13,1600,1,2,1,1,6,145,"avenue de Mauguio","M",4367460,"412893",340
201600008692,16,1,25,745,2,1,9,1,2,145,"","M",4365040,"413910",340
201600008693,16,2,7,1530,1,1,1,1,7,145,"","M",4369440,"413495",340
201600008694,16,3,19,1300,1,1,1,1,1,145,"","M",4363910,"413655",340
201600008695,16,3,26,730,1,1,1,1,3,151,"","M",4364080,"413772",340
201600008696,16,4,11,1000,1,1,1,1,6,33,"","M",4375036,"406749",340
201600008697,16,6,8,1645,1,1,1,1,5,145,"","M",4366900,"414362",340
201600008698,16,7,15,1300,1,1,3,1,3,321,"","M",4367458,"406845",340
201600008699,16,7,31,1315,1,1,1,1,3,151,"","M",4364470,"413942",340
201600008700,16,8,20,645,1,2,1,1,3,145,"186 BD DE LA REPUBLIQUE","M",4367750,"413056",340
201600008701,16,9,6,1300,1,2,1,1,3,272,"CD110","M",4365190,"411547",340
201600008702,16,9,8,1215,1,2,1,1,3,296,"97,AVENUE DE MONTPELLIER","M",4376280,"405628",340
201600008703,16,9,23,1230,1,1,1,1,1,151,"","M",4362500,"412500",340
201600008704,16,11,2,1530,1,1,1,1,6,145,"","M",4368360,"415290",340
201600008705,16,11,17,1930,3,1,1,1,5,33,"","M",4376130,"408821",340
201600008706,16,12,4,845,1,1,1,8,6,296,"","M",4374957,"405849",340
201600008707,16,12,5,2030,2,1,1,1,3,151,"","M",4361270,"411113",340
201600008708,16,12,8,1000,1,1,1,1,2,146,"","M",4367870,"409027",340
201600008709,16,12,26,1945,2,1,1,1,2,145,"","M",4365610,"413837",340
201600008710,16,12,28,1830,3,1,1,1,3,294,"","M",4370519,"413186",340
201600008711,16,1,5,800,2,1,1,1,3,154,"","M",4363800,"403088",340
201600008712,16,1,3,2000,4,2,6,2,3,154,"ROND POINT WILLY BRANT","M",4362462,"400453",340
201600008713,16,1,14,845,1,1,1,1,1,154,"","M",4361950,"397735",340
201600008714,16,3,29,830,1,1,2,1,3,154,"","M",4360888,"400263",340
201600008715,16,4,22,1715,1,1,3,2,3,154,"","M",4361690,"395114",340
201600008716,16,5,16,415,3,1,1,1,6,240,"","M",4362000,"398185",340
201600008717,16,5,19,830,1,1,6,1,6,154,"","M",4361813,"398499",340
201600008718,16,7,18,1130,1,1,1,1,4,154,"","M",4361580,"397947",340
201600008719,16,8,12,845,1,2,1,1,1,154,"AV. ETIENNE FREDERIC BUI","M",4361680,"399666",340
201600008720,16,10,21,1630,1,2,1,1,6,154,"RD112","M",4363780,"399415",340
201600008721,16,11,10,815,1,1,1,1,5,240,"","M",4364730,"398616",340
201600008722,16,12,8,2230,3,1,1,1,3,154,"","M",4359100,"395200",340
201600008723,16,3,14,630,1,1,1,1,6,322,"","M",4379100,"381462",340
201600008724,16,6,29,1215,1,1,1,1,6,242,"","M",4378090,"392994",340
201600008725,16,7,10,245,3,1,1,1,6,297,"","M",4383900,"390700",340
201600008726,16,7,23,1130,1,1,2,1,1,266,"","M",4375250,"383925",340
201600008727,16,8,15,2045,1,1,3,1,3,131,"","M",4374646,"385996",340
201600008728,16,9,3,2045,2,2,9,1,3,276,"ST HILAIRE DE BEAUVOIRE","M",4375793,"401348",340
201600008729,16,9,19,1745,1,1,1,1,5,66,"","M",4375790,"377436",340
201600008730,16,2,8,1330,1,2,1,1,6,28,"QUAI ROOSEVELT","M",4361460,"315553",340
201600008731,16,4,13,1600,1,1,1,1,3,96,"","M",4358130,"316755",340
201600008732,16,5,22,1545,1,1,1,3,3,96,"","M",4354690,"318406",340
201600008733,16,6,5,1130,1,1,1,1,3,252,"","M",4365770,"310785",340
201600008734,16,6,30,945,1,1,1,1,3,312,"","M",4364630,"316818",340
201600008735,16,7,9,2330,3,1,1,1,6,252,"","M",4365900,"311067",340
201600008736,16,10,9,1500,1,2,1,1,1,252,"ROUTE DE SAINT GERVAIS","M",4366340,"310466",340
201600008737,16,10,16,1715,1,1,1,1,1,96,"","M",4356025,"319367",340
201600008738,16,11,15,1130,1,2,1,1,6,211,"RUE DES POUNTILS","M",4357980,"306359",340
201600008739,16,11,24,1215,1,1,1,3,3,96,"","M",4358140,"316587",340
201600008740,16,11,29,1300,1,1,1,5,6,308,"","M",4363550,"306947",340
201600008741,16,2,15,1700,2,1,4,1,5,183,"","M",4329540,"314136",340
201600008742,16,3,16,1245,1,2,2,1,3,183,"BOULEVARD DE CANTOSSELS","M",4328500,"312754",340
201600008743,16,3,25,2300,5,1,1,1,3,161,"","M",4333390,"312313",340
201600008744,16,6,11,1545,1,1,1,1,6,225,"","M",4336050,"310641",340
201600008745,16,6,18,45,3,2,1,3,6,52,"D37","M",4333270,"302903",340
201600008746,16,7,5,1815,1,1,1,1,6,135,"","M",4326170,"316174",340
201600008747,16,7,29,1030,1,1,1,1,5,183,"","M",4328540,"310616",340
201600008748,16,12,6,1645,1,1,1,1,1,52,"","M",4331770,"301251",340
201600008749,16,11,29,1700,2,1,1,1,6,170,"","M",4332800,"297000",340
201600008750,16,2,8,1015,1,1,1,1,2,310,"","M",4341050,"317062",340
201600008751,16,5,18,1515,1,1,1,2,1,70,"","M",4339870,"298169",340
201600008752,16,6,20,945,1,1,1,1,6,70,"","M",4339816,"298274",340
201600008753,16,6,28,1030,1,2,1,1,3,62,"CHEMIN NEUF","M",4355010,"315543",340
201600008754,16,7,13,1600,1,1,6,1,6,310,"","M",4342020,"316113",340
201600008755,16,7,18,1215,1,1,1,1,1,100,"","M",4345890,"289083",340
201600008756,16,7,28,2030,1,2,6,1,6,178,"23 AVENUE DE LA REPUBLIQ","M",4343600,"314200",340
201600008757,16,8,19,1600,1,1,1,1,4,310,"","M",4342380,"315782",340
201600008758,16,11,19,2045,3,1,1,1,6,84,"","M",4339760,"318818",340
201600008759,16,11,21,1830,3,1,1,1,7,61,"","M",4345900,"310100",340
201600008760,16,3,27,530,5,2,1,2,6,97,"","M",4332440,"260234",340
201600008761,16,4,4,900,1,1,1,1,6,189,"","M",4327508,"274292",340
201600008762,16,5,30,1445,1,2,1,1,6,189,"BOULEVARD DU MIDI","M",4328130,"273339",340
201600008763,16,5,31,1530,1,1,1,1,6,59,"","M",4336480,"277574",340
201600008764,16,11,14,1115,1,1,1,1,1,20,"","M",4331120,"274130",340
201600008765,16,7,15,2000,1,1,1,1,6,199,"","M",4346860,"338247",340
201600008766,16,8,3,100,3,1,1,1,6,162,"","M",4349600,"347013",340
201600008767,16,2,10,2015,3,1,1,1,3,162,"","M",4346110,"351245",340
201600008768,16,8,7,1400,1,1,1,1,7,289,"","M",4338920,"341615",340
201600008769,16,8,9,1930,1,2,1,1,6,199,"","M",4344620,"341661",340
201600008770,16,8,28,1500,1,1,1,1,6,162,"","M",4348730,"349076",340
201600008771,16,8,26,1500,1,1,1,1,2,162,"","M",4347360,"349284",340
201600008772,16,10,18,1545,1,2,1,1,2,199,"AVENUE DE PLAISANCE","M",4346030,"341621",340
201600008773,16,10,25,1545,1,2,1,1,6,199,"PLACE DU 14 JUILLET","M",4346090,"342455",340
201600008774,16,5,18,1045,1,1,1,1,2,17,"","M",4347490,"344431",340
201600008775,16,6,23,1800,1,1,1,1,7,103,"","M",4354000,"340527",340
201600008776,16,1,28,1530,1,1,1,1,6,229,"","M",4347010,"278890",340
201600008777,16,3,12,215,3,1,1,1,6,293,"","M",4358730,"263433",340
201600008778,16,6,6,1815,1,1,1,1,7,284,"","M",4345930,"275101",340
201600008779,16,7,17,1630,1,1,1,1,6,284,"","M",4347000,"276683",340
201600008780,16,7,19,1630,1,1,1,1,1,284,"","M",4347300,"276658",340
201600008781,16,8,5,2045,1,1,1,1,6,293,"","M",4360000,"270088",340
201600008782,16,8,21,1600,1,1,1,1,7,284,"","M",4350300,"274881",340
201600008783,16,9,10,945,1,1,1,1,1,229,"","M",4347720,"279174",340
201600008784,16,11,18,1000,1,2,1,1,6,293,"VOIE PASTORALE RD14","M",4360100,"270516",340
201600008785,16,1,21,830,1,2,1,5,6,25,"","M",4340990,"324342",340
201600008786,16,7,2,1830,1,1,1,1,6,94,"","M",4344000,"325900",340
201600008787,16,7,6,1500,1,1,1,1,2,139,"","M",4341100,"323700",340
201600008788,16,7,7,545,3,1,1,1,5,237,"","M",4349425,"333747",340
201600008789,16,8,5,1845,1,1,1,1,6,1,"","M",4345640,"330379",340
201600008790,16,8,17,1300,1,2,6,1,7,300,"GRAND RUE","M",4342520,"330673",340
201600008791,16,9,11,215,3,1,1,1,3,237,"","M",4350300,"332500",340
201600008792,16,10,13,1030,1,1,1,3,1,139,"","M",4341300,"323800",340
201600008793,16,10,31,1800,2,2,1,1,6,147,"AVENUE DE LA GARE","M",4346810,"322630",340
201600008794,16,10,22,815,1,2,1,1,6,85,"RD33","M",4344750,"328020",340
201600008795,16,6,18,1915,1,1,1,1,7,329,"","M",4327340,"320816",340
201600008796,16,6,20,815,1,1,1,1,3,299,"","M",4328137,"329104",340
201600008797,16,10,16,1845,2,1,1,1,6,299,"","M",4347500,"346900",340
201600008798,16,7,5,830,1,2,1,1,6,142,"RUE NEUVE DES MARCH?S","M",4373080,"332134",340
201600008799,16,7,9,100,3,1,1,1,7,304,"","M",4376370,"336080",340
201600008800,16,7,15,430,3,1,1,1,6,220,"","M",4368240,"335847",340
201600008801,16,7,21,1200,1,1,1,1,3,186,"","M",4365210,"330555",340
201600008802,16,7,25,1930,1,1,1,1,7,230,"","M",4384470,"327302",340
201600008803,16,11,14,1630,1,2,1,1,2,142,"QUAI DES ORMEAUX","M",4373060,"331877",340
201600008804,16,11,18,1300,1,1,1,2,6,142,"","M",4373060,"328284",340
201600008805,16,2,23,1845,2,1,1,1,6,35,"","M",4362820,"366087",340
201600008806,16,6,21,1700,1,1,1,1,1,239,"","M",4365480,"348439",340
201600008807,16,6,30,1015,1,1,1,1,1,328,"","M",4359360,"355395",340
201600008808,16,9,5,545,3,1,1,1,6,328,"","M",4357600,"353500",340
201600008809,16,11,14,1930,3,1,1,1,6,35,"","M",4363900,"365000",340
201600008810,16,12,7,1345,1,1,1,1,3,10,"","M",4369673,"357757",340
201600008811,16,1,23,715,2,2,1,2,6,150,"CHEMIN DE L'INFIRMERIE","M",4334770,"353109",340
201600008812,16,2,8,1830,1,2,1,1,6,150,"32 BOULEVARD VOLTAIRE","M",4335770,"352579",340
201600008813,16,2,13,1630,1,1,1,1,6,101,"","M",4336050,"345179",340
201600008814,16,3,30,1715,1,2,1,1,2,332,"CHEMIN DE CROIX DE FER","M",4331015,"342010",340
201600008815,16,5,6,1730,1,1,1,1,2,332,"","M",4331170,"339716",340
201600008816,16,6,14,845,1,1,1,1,1,31,"","M",4334680,"342382",340
